nome,data,hora,potencia,hora_simples,,
Pow-ACSuporte,04/21/2021,01:00:00,0,01,,
Pow-ACSuporte,04/21/2021,02:00:00,0,02,,
Pow-ACSuporte,04/21/2021,03:00:00,0,03,,
Pow-ACSuporte,04/21/2021,04:00:00,0,04,,
Pow-ACSuporte,04/21/2021,05:00:00,0,05,,
Pow-ACSuporte,04/21/2021,06:00:00,0,06,,
Pow-ACSuporte,04/21/2021,07:00:00,0,07,,
Pow-ACSuporte,04/21/2021,08:00:00,0,08,,
Pow-ACSuporte,04/21/2021,09:00:00,0,09,,
Pow-ACSuporte,04/21/2021,10:00:00,0,10,,
Pow-ACSuporte,04/21/2021,11:00:00,0,11,,
Pow-ACSuporte,04/21/2021,12:00:00,0,12,,
Pow-ACSuporte,04/21/2021,13:00:00,0,13,,
Pow-ACSuporte,04/21/2021,14:00:00,0,14,,
Pow-ACSuporte,04/21/2021,15:00:00,0,15,,
Pow-ACSuporte,04/21/2021,16:00:00,0,16,,
Pow-ACSuporte,04/21/2021,17:00:00,0,17,,
Pow-ACSuporte,04/21/2021,18:00:00,0,18,,
Pow-ACSuporte,04/21/2021,19:00:00,0,19,,
Pow-ACSuporte,04/21/2021,20:00:00,0,20,,
Pow-ACSuporte,04/21/2021,21:00:00,0,21,,
Pow-ACSuporte,04/21/2021,22:00:00,0,22,,
Pow-ACSuporte,04/21/2021,23:00:00,0,23,,
Pow-ACSuporte,04/22/2021,00:00:00,0,00,,
Pow-ACSuporte,04/22/2021,01:00:00,0,01,,
Pow-ACSuporte,04/22/2021,02:00:00,0,02,,
Pow-ACSuporte,04/22/2021,03:00:00,0,03,,
Pow-ACSuporte,04/22/2021,04:00:00,0,04,,
Pow-ACSuporte,04/22/2021,05:00:00,0,05,,
Pow-ACSuporte,04/22/2021,06:00:00,0,06,,
Pow-ACSuporte,04/22/2021,07:00:00,0,07,,
Pow-ACSuporte,04/22/2021,08:00:00,1001,08,,
Pow-ACSuporte,04/22/2021,09:00:00,2041,09,,
Pow-ACSuporte,04/22/2021,10:00:00,2085,10,,
Pow-ACSuporte,04/22/2021,11:00:00,2098,11,,
Pow-ACSuporte,04/22/2021,12:00:00,2106,12,,
Pow-ACSuporte,04/22/2021,13:00:00,2109,13,,
Pow-ACSuporte,04/22/2021,14:00:00,2090,14,,
Pow-ACSuporte,04/22/2021,15:00:00,2038,15,,
Pow-ACSuporte,04/22/2021,16:00:00,1979,16,,
Pow-ACSuporte,04/22/2021,17:00:00,1510,17,,
Pow-ACSuporte,04/22/2021,18:00:00,0,18,,
Pow-ACSuporte,04/22/2021,19:00:00,0,19,,
Pow-ACSuporte,04/22/2021,20:00:00,0,20,,
Pow-ACSuporte,04/22/2021,21:00:00,0,21,,
Pow-ACSuporte,04/22/2021,22:00:00,0,22,,
Pow-ACSuporte,04/22/2021,23:00:00,0,23,,
Pow-ACSuporte,04/23/2021,00:00:00,0,00,,
Pow-ACSuporte,04/23/2021,01:00:00,0,01,,
Pow-ACSuporte,04/23/2021,02:00:00,0,02,,0
Pow-ACSuporte,04/23/2021,03:00:00,0,03,,0
Pow-ACSuporte,04/23/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/23/2021,05:00:00,0,05,,0
Pow-ACSuporte,04/23/2021,06:00:00,0,06,,0
Pow-ACSuporte,04/23/2021,07:00:00,0,07,,0
Pow-ACSuporte,04/23/2021,08:00:00,1464,08,,
Pow-ACSuporte,04/23/2021,09:00:00,2039,09,,
Pow-ACSuporte,04/23/2021,10:00:00,2019,10,,
Pow-ACSuporte,04/23/2021,11:00:00,2021,11,,
Pow-ACSuporte,04/23/2021,12:00:00,2079,12,,
Pow-ACSuporte,04/23/2021,13:00:00,2067,13,,
Pow-ACSuporte,04/23/2021,14:00:00,2053,14,,
Pow-ACSuporte,04/23/2021,15:00:00,2044,15,,
Pow-ACSuporte,04/23/2021,16:00:00,1999,16,,
Pow-ACSuporte,04/23/2021,17:00:00,991,17,,
Pow-ACSuporte,04/23/2021,18:00:00,0,18,,
Pow-ACSuporte,04/23/2021,19:00:00,0,19,,
Pow-ACSuporte,04/23/2021,20:00:00,0,20,,
Pow-ACSuporte,04/23/2021,21:00:00,0,21,,
Pow-ACSuporte,04/23/2021,22:00:00,0,22,,
Pow-ACSuporte,04/23/2021,23:00:00,0,23,,
Pow-ACSuporte,04/24/2021,00:00:00,0,00,,
Pow-ACSuporte,04/24/2021,01:00:00,0,01,,
Pow-ACSuporte,04/24/2021,02:00:00,0,02,,
Pow-ACSuporte,04/24/2021,03:00:00,0,03,,
Pow-ACSuporte,04/24/2021,04:00:00,0,04,,
Pow-ACSuporte,04/24/2021,05:00:00,0,05,,
Pow-ACSuporte,04/24/2021,06:00:00,0,06,,
Pow-ACSuporte,04/24/2021,07:00:00,0,07,,
Pow-ACSuporte,04/24/2021,08:00:00,0,08,,
Pow-ACSuporte,04/24/2021,09:00:00,0,09,,
Pow-ACSuporte,04/24/2021,10:00:00,0,10,,
Pow-ACSuporte,04/24/2021,11:00:00,0,11,,
Pow-ACSuporte,04/24/2021,12:00:00,0,12,,
Pow-ACSuporte,04/24/2021,13:00:00,0,13,,
Pow-ACSuporte,04/24/2021,14:00:00,0,14,,
Pow-ACSuporte,04/24/2021,15:00:00,0,15,,
Pow-ACSuporte,04/24/2021,16:00:00,0,16,,
Pow-ACSuporte,04/24/2021,17:00:00,0,17,,0
Pow-ACSuporte,04/24/2021,18:00:00,0,18,,0
Pow-ACSuporte,04/24/2021,19:00:00,0,19,,0
Pow-ACSuporte,04/24/2021,20:00:00,0,20,,0
Pow-ACSuporte,04/24/2021,21:00:00,0,21,,0
Pow-ACSuporte,04/24/2021,22:00:00,0,22,,
Pow-ACSuporte,04/24/2021,23:00:00,0,23,,0
Pow-ACSuporte,04/25/2021,00:00:00,0,00,,
Pow-ACSuporte,04/25/2021,01:00:00,0,01,,
Pow-ACSuporte,04/25/2021,02:00:00,0,02,,
Pow-ACSuporte,04/25/2021,03:00:00,0,03,,
Pow-ACSuporte,04/25/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/25/2021,05:00:00,0,05,,0
Pow-ACSuporte,04/25/2021,06:00:00,0,06,,
Pow-ACSuporte,04/25/2021,07:00:00,0,07,,
Pow-ACSuporte,04/25/2021,08:00:00,0,08,,0
Pow-ACSuporte,04/25/2021,09:00:00,0,09,,
Pow-ACSuporte,04/25/2021,10:00:00,0,10,,
Pow-ACSuporte,04/25/2021,11:00:00,0,11,,0
Pow-ACSuporte,04/25/2021,12:00:00,0,12,,
Pow-ACSuporte,04/25/2021,13:00:00,0,13,,
Pow-ACSuporte,04/25/2021,14:00:00,0,14,,
Pow-ACSuporte,04/25/2021,15:00:00,0,15,,0
Pow-ACSuporte,04/25/2021,16:00:00,0,16,,0
Pow-ACSuporte,04/25/2021,17:00:00,0,17,,0
Pow-ACSuporte,04/25/2021,18:00:00,0,18,,0
Pow-ACSuporte,04/25/2021,19:00:00,0,19,,
Pow-ACSuporte,04/25/2021,20:00:00,0,20,,0
Pow-ACSuporte,04/25/2021,21:00:00,0,21,,
Pow-ACSuporte,04/25/2021,22:00:00,0,22,,0
Pow-ACSuporte,04/25/2021,23:00:00,0,23,,
Pow-ACSuporte,04/26/2021,00:00:00,0,00,,
Pow-ACSuporte,04/26/2021,01:00:00,0,01,,
Pow-ACSuporte,04/26/2021,02:00:00,0,02,,
Pow-ACSuporte,04/26/2021,03:00:00,0,03,,
Pow-ACSuporte,04/26/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/26/2021,05:00:00,0,05,,0
Pow-ACSuporte,04/26/2021,06:00:00,0,06,,0
Pow-ACSuporte,04/26/2021,07:00:00,0,07,,
Pow-ACSuporte,04/26/2021,08:00:00,1860,08,,
Pow-ACSuporte,04/26/2021,09:00:00,2047,09,,
Pow-ACSuporte,04/26/2021,10:00:00,2082,10,,
Pow-ACSuporte,04/26/2021,11:00:00,922,11,,
Pow-ACSuporte,04/26/2021,12:00:00,0,12,,
Pow-ACSuporte,04/26/2021,13:00:00,0,13,,
Pow-ACSuporte,04/26/2021,14:00:00,0,14,,0
Pow-ACSuporte,04/26/2021,15:00:00,1973,15,,
Pow-ACSuporte,04/26/2021,16:00:00,1987,16,,
Pow-ACSuporte,04/26/2021,17:00:00,1510,17,,
Pow-ACSuporte,04/26/2021,18:00:00,0,18,,0
Pow-ACSuporte,04/26/2021,19:00:00,0,19,,0
Pow-ACSuporte,04/26/2021,20:00:00,0,20,,0
Pow-ACSuporte,04/26/2021,21:00:00,0,21,,
Pow-ACSuporte,04/26/2021,22:00:00,0,22,,
Pow-ACSuporte,04/26/2021,23:00:00,0,23,,
Pow-ACSuporte,04/27/2021,00:00:00,0,00,,
Pow-ACSuporte,04/27/2021,01:00:00,0,01,,
Pow-ACSuporte,04/27/2021,02:00:00,0,02,,
Pow-ACSuporte,04/27/2021,03:00:00,0,03,,0
Pow-ACSuporte,04/27/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/27/2021,05:00:00,0,05,,
Pow-ACSuporte,04/27/2021,06:00:00,0,06,,
Pow-ACSuporte,04/27/2021,07:00:00,0,07,,0
Pow-ACSuporte,04/27/2021,08:00:00,1528,08,,
Pow-ACSuporte,04/27/2021,09:00:00,1997,09,,
Pow-ACSuporte,04/27/2021,10:00:00,2026,10,,
Pow-ACSuporte,04/27/2021,11:00:00,1999,11,,
Pow-ACSuporte,04/27/2021,12:00:00,2040,12,,
Pow-ACSuporte,04/27/2021,13:00:00,2053,13,,
Pow-ACSuporte,04/27/2021,14:00:00,2060,14,,
Pow-ACSuporte,04/27/2021,15:00:00,2039,15,,
Pow-ACSuporte,04/27/2021,16:00:00,2020,16,,
Pow-ACSuporte,04/27/2021,17:00:00,1489,17,,
Pow-ACSuporte,04/27/2021,18:00:00,0,18,,
Pow-ACSuporte,04/27/2021,19:00:00,0,19,,0
Pow-ACSuporte,04/27/2021,20:00:00,0,20,,0
Pow-ACSuporte,04/27/2021,21:00:00,0,21,,
Pow-ACSuporte,04/27/2021,22:00:00,0,22,,0
Pow-ACSuporte,04/27/2021,23:00:00,0,23,,0
Pow-ACSuporte,04/28/2021,00:00:00,0,00,,0
Pow-ACSuporte,04/28/2021,01:00:00,0,01,,0
Pow-ACSuporte,04/28/2021,02:00:00,0,02,,0
Pow-ACSuporte,04/28/2021,03:00:00,0,03,,0
Pow-ACSuporte,04/28/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/28/2021,05:00:00,0,05,,0
Pow-ACSuporte,04/28/2021,06:00:00,0,06,,
Pow-ACSuporte,04/28/2021,07:00:00,0,07,,
Pow-ACSuporte,04/28/2021,08:00:00,952,08,,
Pow-ACSuporte,04/28/2021,09:00:00,1994,09,,
Pow-ACSuporte,04/28/2021,10:00:00,1792,10,,
Pow-ACSuporte,04/28/2021,11:00:00,1816,11,,
Pow-ACSuporte,04/28/2021,12:00:00,2021,12,,
Pow-ACSuporte,04/28/2021,13:00:00,1958,13,,
Pow-ACSuporte,04/28/2021,14:00:00,1979,14,,
Pow-ACSuporte,04/28/2021,15:00:00,1893,15,,
Pow-ACSuporte,04/28/2021,16:00:00,1950,16,,
Pow-ACSuporte,04/28/2021,17:00:00,1675,17,,
Pow-ACSuporte,04/28/2021,18:00:00,0,18,,0
Pow-ACSuporte,04/28/2021,19:00:00,0,19,,0
Pow-ACSuporte,04/28/2021,20:00:00,0,20,,0
Pow-ACSuporte,04/28/2021,21:00:00,0,21,,0
Pow-ACSuporte,04/28/2021,22:00:00,0,22,,0
Pow-ACSuporte,04/28/2021,23:00:00,0,23,,
Pow-ACSuporte,04/29/2021,00:00:00,0,00,,0
Pow-ACSuporte,04/29/2021,01:00:00,0,01,,0
Pow-ACSuporte,04/29/2021,02:00:00,0,02,,0
Pow-ACSuporte,04/29/2021,03:00:00,0,03,,0
Pow-ACSuporte,04/29/2021,04:00:00,0,04,,0
Pow-ACSuporte,04/29/2021,05:00:00,0,05,,0
Pow-ACSuporte,04/29/2021,06:00:00,0,06,,0
Pow-ACSuporte,04/29/2021,07:00:00,998,07,,
Pow-ACSuporte,04/29/2021,08:00:00,1969,08,,
Pow-ACSuporte,04/29/2021,09:00:00,1982,09,,
Pow-ACSuporte,04/29/2021,10:00:00,1995,10,,
Pow-ACSuporte,04/29/2021,11:00:00,2021,11,,
Pow-ACSuporte,04/29/2021,12:00:00,2014,12,,
Pow-ACSuporte,04/29/2021,13:00:00,1998,13,,
Pow-ACSuporte,04/29/2021,14:00:00,1678,14,,
Pow-ACSuporte,04/29/2021,15:00:00,1584,15,,
Pow-ACSuporte,04/29/2021,16:00:00,1437,16,,
Pow-ACSuporte,04/29/2021,17:00:00,548,17,,
Pow-ACSuporte,04/29/2021,18:00:00,0,18,,
Pow-ACSuporte,04/29/2021,19:00:00,0,19,,
Pow-ACSuporte,04/29/2021,20:00:00,0,20,,
Pow-ACSuporte,04/29/2021,21:00:00,0,21,,
Pow-ACSuporte,04/29/2021,22:00:00,0,22,,
Pow-ACSuporte,04/29/2021,23:00:00,0,23,,
Pow-ACSuporte,04/30/2021,00:00:00,0,00,,
Pow-ACSuporte,04/30/2021,01:00:00,0,01,,
Pow-ACSuporte,04/30/2021,02:00:00,0,02,,
Pow-ACSuporte,04/30/2021,03:00:00,0,03,,
Pow-ACSuporte,04/30/2021,04:00:00,0,04,,
Pow-ACSuporte,04/30/2021,05:00:00,0,05,,
Pow-ACSuporte,04/30/2021,06:00:00,0,06,,
Pow-ACSuporte,04/30/2021,07:00:00,0,07,,
Pow-ACSuporte,04/30/2021,08:00:00,472,08,,
Pow-ACSuporte,04/30/2021,09:00:00,1982,09,,
Pow-ACSuporte,04/30/2021,10:00:00,1968,10,,
Pow-ACSuporte,04/30/2021,11:00:00,1964,11,,
Pow-ACSuporte,04/30/2021,12:00:00,1969,12,,
Pow-ACSuporte,04/30/2021,13:00:00,1767,13,,
Pow-ACSuporte,04/30/2021,14:00:00,1600,14,,
Pow-ACSuporte,04/30/2021,15:00:00,1791,15,,
Pow-ACSuporte,04/30/2021,16:00:00,1835,16,,
Pow-ACSuporte,04/30/2021,17:00:00,730,17,,
Pow-ACSuporte,04/30/2021,18:00:00,0,18,,
Pow-ACSuporte,04/30/2021,19:00:00,0,19,,
Pow-ACSuporte,04/30/2021,20:00:00,0,20,,
Pow-ACSuporte,04/30/2021,21:00:00,0,21,,
Pow-ACSuporte,04/30/2021,22:00:00,0,22,,
Pow-ACSuporte,04/30/2021,23:00:00,0,23,,
Pow-ACSuporte,05/01/2021,00:00:00,0,00,,
Pow-ACSuporte,05/01/2021,01:00:00,0,01,,
Pow-ACSuporte,05/01/2021,02:00:00,0,02,,
Pow-ACSuporte,05/01/2021,03:00:00,0,03,,
Pow-ACSuporte,05/01/2021,04:00:00,0,04,,
Pow-ACSuporte,05/01/2021,05:00:00,0,05,,
Pow-ACSuporte,05/01/2021,06:00:00,0,06,,
Pow-ACSuporte,05/01/2021,07:00:00,0,07,,
Pow-ACSuporte,05/01/2021,08:00:00,0,08,,
Pow-ACSuporte,05/01/2021,09:00:00,0,09,,
Pow-ACSuporte,05/01/2021,10:00:00,0,10,,
Pow-ACSuporte,05/01/2021,11:00:00,0,11,,
Pow-ACSuporte,05/01/2021,12:00:00,0,12,,
Pow-ACSuporte,05/01/2021,13:00:00,0,13,,
Pow-ACSuporte,05/01/2021,14:00:00,0,14,,
Pow-ACSuporte,05/01/2021,15:00:00,0,15,,
Pow-ACSuporte,05/01/2021,16:00:00,0,16,,
Pow-ACSuporte,05/01/2021,17:00:00,0,17,,
Pow-ACSuporte,05/01/2021,18:00:00,0,18,,
Pow-ACSuporte,05/01/2021,19:00:00,0,19,,
Pow-ACSuporte,05/01/2021,20:00:00,0,20,,
Pow-ACSuporte,05/01/2021,21:00:00,0,21,,
Pow-ACSuporte,05/01/2021,22:00:00,0,22,,
Pow-ACSuporte,05/01/2021,23:00:00,0,23,,
Pow-ACSuporte,05/02/2021,00:00:00,0,00,,
Pow-ACSuporte,05/02/2021,01:00:00,0,01,,
Pow-ACSuporte,05/02/2021,02:00:00,0,02,,
Pow-ACSuporte,05/02/2021,03:00:00,0,03,,
Pow-ACSuporte,05/02/2021,04:00:00,0,04,,
Pow-ACSuporte,05/02/2021,05:00:00,0,05,,
Pow-ACSuporte,05/02/2021,06:00:00,0,06,,
Pow-ACSuporte,05/02/2021,07:00:00,0,07,,
Pow-ACSuporte,05/02/2021,08:00:00,0,08,,
Pow-ACSuporte,05/02/2021,09:00:00,0,09,,
Pow-ACSuporte,05/02/2021,10:00:00,0,10,,
Pow-ACSuporte,05/02/2021,11:00:00,0,11,,
Pow-ACSuporte,05/02/2021,12:00:00,0,12,,
Pow-ACSuporte,05/02/2021,13:00:00,0,13,,
Pow-ACSuporte,05/02/2021,14:00:00,0,14,,
Pow-ACSuporte,05/02/2021,15:00:00,0,15,,
Pow-ACSuporte,05/02/2021,16:00:00,0,16,,
Pow-ACSuporte,05/02/2021,17:00:00,0,17,,
Pow-ACSuporte,05/02/2021,18:00:00,0,18,,
Pow-ACSuporte,05/02/2021,19:00:00,0,19,,
Pow-ACSuporte,05/02/2021,20:00:00,0,20,,
Pow-ACSuporte,05/02/2021,21:00:00,0,21,,
Pow-ACSuporte,05/02/2021,22:00:00,0,22,,
Pow-ACSuporte,05/02/2021,23:00:00,0,23,,
Pow-ACSuporte,05/03/2021,00:00:00,0,00,,
Pow-ACSuporte,05/03/2021,01:00:00,0,01,,
Pow-ACSuporte,05/03/2021,02:00:00,0,02,,
Pow-ACSuporte,05/03/2021,03:00:00,0,03,,
Pow-ACSuporte,05/03/2021,04:00:00,0,04,,
Pow-ACSuporte,05/03/2021,05:00:00,0,05,,
Pow-ACSuporte,05/03/2021,06:00:00,0,06,,
Pow-ACSuporte,05/03/2021,07:00:00,0,07,,
Pow-ACSuporte,05/03/2021,08:00:00,1683,08,,
Pow-ACSuporte,05/03/2021,09:00:00,2005,09,,
Pow-ACSuporte,05/03/2021,10:00:00,2018,10,,
Pow-ACSuporte,05/03/2021,11:00:00,2006,11,,
Pow-ACSuporte,05/03/2021,12:00:00,2019,12,,
Pow-ACSuporte,05/03/2021,13:00:00,1887,13,,
Pow-ACSuporte,05/03/2021,14:00:00,1996,14,,
Pow-ACSuporte,05/03/2021,15:00:00,1998,15,,
Pow-ACSuporte,05/03/2021,16:00:00,1944,16,,
Pow-ACSuporte,05/03/2021,17:00:00,1635,17,,
Pow-ACSuporte,05/03/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/03/2021,19:00:00,0,19,,0
Pow-ACSuporte,05/03/2021,20:00:00,0,20,,0
Pow-ACSuporte,05/03/2021,21:00:00,0,21,,0
Pow-ACSuporte,05/03/2021,22:00:00,0,22,,0
Pow-ACSuporte,05/03/2021,23:00:00,0,23,,0
Pow-ACSuporte,05/04/2021,00:00:00,0,00,,0
Pow-ACSuporte,05/04/2021,01:00:00,0,01,,0
Pow-ACSuporte,05/04/2021,02:00:00,0,02,,0
Pow-ACSuporte,05/04/2021,03:00:00,0,03,,0
Pow-ACSuporte,05/04/2021,04:00:00,0,04,,0
Pow-ACSuporte,05/04/2021,05:00:00,0,05,,0
Pow-ACSuporte,05/04/2021,06:00:00,0,06,,0
Pow-ACSuporte,05/04/2021,07:00:00,0,07,,0
Pow-ACSuporte,05/04/2021,08:00:00,397,08,,
Pow-ACSuporte,05/04/2021,09:00:00,1980,09,,
Pow-ACSuporte,05/04/2021,10:00:00,1968,10,,
Pow-ACSuporte,05/04/2021,11:00:00,1974,11,,
Pow-ACSuporte,05/04/2021,12:00:00,1942,12,,
Pow-ACSuporte,05/04/2021,13:00:00,1852,13,,
Pow-ACSuporte,05/04/2021,14:00:00,1623,14,,
Pow-ACSuporte,05/04/2021,15:00:00,1523,15,,
Pow-ACSuporte,05/04/2021,16:00:00,1745,16,,
Pow-ACSuporte,05/04/2021,17:00:00,1423,17,,
Pow-ACSuporte,05/04/2021,18:00:00,0,18,,
Pow-ACSuporte,05/04/2021,19:00:00,0,19,,
Pow-ACSuporte,05/04/2021,20:00:00,0,20,,
Pow-ACSuporte,05/04/2021,21:00:00,0,21,,
Pow-ACSuporte,05/04/2021,22:00:00,0,22,,
Pow-ACSuporte,05/04/2021,23:00:00,0,23,,
Pow-ACSuporte,05/05/2021,00:00:00,0,00,,
Pow-ACSuporte,05/05/2021,01:00:00,0,01,,
Pow-ACSuporte,05/05/2021,02:00:00,0,02,,
Pow-ACSuporte,05/05/2021,03:00:00,0,03,,
Pow-ACSuporte,05/05/2021,04:00:00,0,04,,
Pow-ACSuporte,05/05/2021,05:00:00,0,05,,
Pow-ACSuporte,05/05/2021,06:00:00,0,06,,
Pow-ACSuporte,05/05/2021,07:00:00,0,07,,
Pow-ACSuporte,05/05/2021,08:00:00,124,08,,
Pow-ACSuporte,05/05/2021,09:00:00,1627,09,,
Pow-ACSuporte,05/05/2021,10:00:00,1591,10,,
Pow-ACSuporte,05/05/2021,11:00:00,1539,11,,
Pow-ACSuporte,05/05/2021,12:00:00,1550,12,,
Pow-ACSuporte,05/05/2021,13:00:00,1607,13,,
Pow-ACSuporte,05/05/2021,14:00:00,1627,14,,
Pow-ACSuporte,05/05/2021,15:00:00,1587,15,,
Pow-ACSuporte,05/05/2021,16:00:00,1634,16,,
Pow-ACSuporte,05/05/2021,17:00:00,1630,17,,
Pow-ACSuporte,05/05/2021,18:00:00,1048,18,,
Pow-ACSuporte,05/05/2021,19:00:00,0,19,,
Pow-ACSuporte,05/05/2021,20:00:00,0,20,,
Pow-ACSuporte,05/05/2021,21:00:00,0,21,,
Pow-ACSuporte,05/05/2021,22:00:00,0,22,,
Pow-ACSuporte,05/05/2021,23:00:00,0,23,,
Pow-ACSuporte,05/06/2021,00:00:00,0,00,,
Pow-ACSuporte,05/06/2021,01:00:00,0,01,,
Pow-ACSuporte,05/06/2021,02:00:00,0,02,,
Pow-ACSuporte,05/06/2021,03:00:00,0,03,,
Pow-ACSuporte,05/06/2021,04:00:00,0,04,,
Pow-ACSuporte,05/06/2021,05:00:00,0,05,,
Pow-ACSuporte,05/06/2021,06:00:00,0,06,,
Pow-ACSuporte,05/06/2021,07:00:00,0,07,,
Pow-ACSuporte,05/06/2021,08:00:00,886,08,,
Pow-ACSuporte,05/06/2021,09:00:00,1878,09,,
Pow-ACSuporte,05/06/2021,10:00:00,1962,10,,
Pow-ACSuporte,05/06/2021,11:00:00,1969,11,,
Pow-ACSuporte,05/06/2021,12:00:00,1984,12,,
Pow-ACSuporte,05/06/2021,13:00:00,1977,13,,
Pow-ACSuporte,05/06/2021,14:00:00,1915,14,,
Pow-ACSuporte,05/06/2021,15:00:00,1316,15,,
Pow-ACSuporte,05/06/2021,16:00:00,1487,16,,
Pow-ACSuporte,05/06/2021,17:00:00,1229,17,,
Pow-ACSuporte,05/06/2021,18:00:00,0,18,,
Pow-ACSuporte,05/06/2021,19:00:00,0,19,,
Pow-ACSuporte,05/06/2021,20:00:00,0,20,,
Pow-ACSuporte,05/06/2021,21:00:00,0,21,,
Pow-ACSuporte,05/06/2021,22:00:00,0,22,,
Pow-ACSuporte,05/06/2021,23:00:00,0,23,,
Pow-ACSuporte,05/07/2021,00:00:00,0,00,,
Pow-ACSuporte,05/07/2021,01:00:00,0,01,,
Pow-ACSuporte,05/07/2021,02:00:00,0,02,,
Pow-ACSuporte,05/07/2021,03:00:00,0,03,,
Pow-ACSuporte,05/07/2021,04:00:00,0,04,,
Pow-ACSuporte,05/07/2021,05:00:00,0,05,,
Pow-ACSuporte,05/07/2021,06:00:00,0,06,,
Pow-ACSuporte,05/07/2021,07:00:00,0,07,,
Pow-ACSuporte,05/07/2021,08:00:00,1368,08,,
Pow-ACSuporte,05/07/2021,09:00:00,1825,09,,
Pow-ACSuporte,05/07/2021,10:00:00,1838,10,,
Pow-ACSuporte,05/07/2021,11:00:00,1804,11,,
Pow-ACSuporte,05/07/2021,12:00:00,1785,12,,
Pow-ACSuporte,05/07/2021,13:00:00,1899,13,,
Pow-ACSuporte,05/07/2021,14:00:00,1775,14,,
Pow-ACSuporte,05/07/2021,15:00:00,1873,15,,
Pow-ACSuporte,05/07/2021,16:00:00,954,16,,
Pow-ACSuporte,05/07/2021,17:00:00,0,17,,0
Pow-ACSuporte,05/07/2021,18:00:00,0,18,,0
Pow-ACSuporte,05/07/2021,19:00:00,911,19,,
Pow-ACSuporte,05/07/2021,20:00:00,1347,20,,
Pow-ACSuporte,05/07/2021,21:00:00,1188,21,,
Pow-ACSuporte,05/07/2021,22:00:00,1296,22,,
Pow-ACSuporte,05/07/2021,23:00:00,979,23,,
Pow-ACSuporte,05/08/2021,00:00:00,1145,00,,
Pow-ACSuporte,05/08/2021,01:00:00,1173,01,,
Pow-ACSuporte,05/08/2021,02:00:00,1032,02,,
Pow-ACSuporte,05/08/2021,03:00:00,1263,03,,
Pow-ACSuporte,05/08/2021,04:00:00,1122,04,,
Pow-ACSuporte,05/08/2021,05:00:00,1024,05,,
Pow-ACSuporte,05/08/2021,06:00:00,1151,06,,
Pow-ACSuporte,05/08/2021,07:00:00,1283,07,,
Pow-ACSuporte,05/08/2021,08:00:00,1306,08,,
Pow-ACSuporte,05/08/2021,09:00:00,1307,09,,
Pow-ACSuporte,05/08/2021,10:00:00,1333,10,,
Pow-ACSuporte,05/08/2021,11:00:00,1313,11,,
Pow-ACSuporte,05/08/2021,12:00:00,1393,12,,
Pow-ACSuporte,05/08/2021,13:00:00,1368,13,,
Pow-ACSuporte,05/08/2021,14:00:00,1300,14,,
Pow-ACSuporte,05/08/2021,15:00:00,1320,15,,
Pow-ACSuporte,05/08/2021,16:00:00,1330,16,,
Pow-ACSuporte,05/08/2021,17:00:00,1250,17,,
Pow-ACSuporte,05/08/2021,18:00:00,1291,18,,
Pow-ACSuporte,05/08/2021,19:00:00,1131,19,,
Pow-ACSuporte,05/08/2021,20:00:00,1186,20,,
Pow-ACSuporte,05/08/2021,21:00:00,957,21,,
Pow-ACSuporte,05/08/2021,22:00:00,1183,22,,
Pow-ACSuporte,05/08/2021,23:00:00,987,23,,
Pow-ACSuporte,05/09/2021,00:00:00,1147,00,,
Pow-ACSuporte,05/09/2021,01:00:00,1158,01,,
Pow-ACSuporte,05/09/2021,02:00:00,1173,02,,
Pow-ACSuporte,05/09/2021,03:00:00,1111,03,,
Pow-ACSuporte,05/09/2021,04:00:00,967,04,,
Pow-ACSuporte,05/09/2021,05:00:00,1065,05,,
Pow-ACSuporte,05/09/2021,06:00:00,989,06,,
Pow-ACSuporte,05/09/2021,07:00:00,1280,07,,
Pow-ACSuporte,05/09/2021,08:00:00,1320,08,,
Pow-ACSuporte,05/09/2021,09:00:00,1405,09,,
Pow-ACSuporte,05/09/2021,10:00:00,1299,10,,
Pow-ACSuporte,05/09/2021,11:00:00,1381,11,,
Pow-ACSuporte,05/09/2021,12:00:00,1296,12,,
Pow-ACSuporte,05/09/2021,13:00:00,1395,13,,
Pow-ACSuporte,05/09/2021,14:00:00,1159,14,,
Pow-ACSuporte,05/09/2021,15:00:00,1266,15,,
Pow-ACSuporte,05/09/2021,16:00:00,1169,16,,
Pow-ACSuporte,05/09/2021,17:00:00,925,17,,
Pow-ACSuporte,05/09/2021,18:00:00,912,18,,
Pow-ACSuporte,05/09/2021,19:00:00,946,19,,
Pow-ACSuporte,05/09/2021,20:00:00,1076,20,,
Pow-ACSuporte,05/09/2021,21:00:00,1027,21,,
Pow-ACSuporte,05/09/2021,22:00:00,1169,22,,
Pow-ACSuporte,05/09/2021,23:00:00,1032,23,,
Pow-ACSuporte,05/10/2021,00:00:00,1102,00,,
Pow-ACSuporte,05/10/2021,01:00:00,974,01,,
Pow-ACSuporte,05/10/2021,02:00:00,1099,02,,
